event_start, event_dt, event_stats[0], event_stats[1], event_stats[2]
1179036,61,3083,31301,242131
1179108,61,442,5524,62148
1179250,58,2609,32905,356788
1179324,58,385,5502,57294
1179461,59,2946,29466,209571
1179536,60,484,5323,53815
1179676,58,2907,39039,484573
1179747,62,336,4826,57995
1179902,81,3268,48591,851713
1180004,6,1,7,25
1180017,13,289,2713,12060
1180038,39,1592,44805,655066
1180125,11,17,290,1039
1180152,79,3407,62622,1330432
1180243,13,249,2063,9136
1180264,6,78,765,2924
1180280,44,1651,39824,658245
1180396,75,4568,70430,1279274
1180488,15,25,219,845
1180509,12,365,4171,20607
1180535,35,1727,41466,617369
1180644,81,3382,59486,1243916
1180744,20,81,755,3362
1180772,46,1614,34842,498373
1180890,80,4323,68064,996109
1180985,13,13,142,460
1181004,9,116,1122,4646
1181026,38,1773,41231,601815
1181139,76,3501,62187,1213986
1181231,10,12,107,410
1181251,7,23,176,672
1181266,45,1940,41390,595804
1181383,80,3976,60524,923061
1181483,28,413,4431,23311
1181520,37,1703,42453,629914
1181631,79,2759,52854,1283975
1181729,8,23,190,655
1181744,6,5,43,144
1181762,43,1754,33903,521619
1181876,82,4163,61998,1047523
1181974,13,304,3014,11452
1181992,12,482,6061,34656
1182013,38,1600,40210,571719
1182124,80,3492,65534,1241251
1182217,16,266,2393,10496
1182256,41,1647,35992,565579
1182370,79,4596,66551,1030046
1182466,1,1,7,27
1182473,2,1,9,28
1182484,11,98,884,3524
1182509,35,1736,42251,636035
1182618,77,3155,61038,1401583
1182710,15,300,2633,10343
1182747,44,1972,40429,603890
1182863,78,3883,61837,1180944
1182958,11,135,1162,4906
1182977,11,464,5276,28094
1182999,38,1545,40627,617865
1183110,80,3251,61308,1366009
1183205,15,340,3287,13579
1183224,11,57,550,2092
1183238,47,1698,38417,628882
1183355,81,4509,73195,1339746
1183458,4,6,46,179
1183469,13,472,5289,31817
1183494,36,1610,44332,693741
1183604,78,2780,53865,1320345
1183698,13,32,275,1134
1183718,9,14,116,442
1183733,45,1874,37808,575495
1183849,82,3915,59581,1026068
1183945,12,10,80,301
1183963,12,467,5508,27387
1183983,41,1899,47633,740247
1184097,78,3063,59762,1412788
1184190,12,8,61,275
1184212,8,9,70,253
1184226,45,1747,39645,607663
1184343,80,4297,66051,1072316
1184442,7,8,64,239
1184453,13,265,2683,12082
1184480,37,1653,46070,698214
1184591,78,3516,61668,1412608
1184687,10,108,980,3794
1184705,6,15,123,470
1184719,45,1993,40863,646243
1184921,312,11335,155520,2334773
1185285,130,5710,90441,1465589
1185422,6,3,24,100
1185436,48,455,4239,30698
1185497,4,1,7,27
1185509,5,2,19,61
1185516,79,3242,47751,852967
1185648,311,10069,139041,1961529
1185997,26,556,24997,398458
1186033,184,8565,144611,2230292
1186244,27,554,24574,442271
1186281,183,7540,142773,2466954
1186490,27,555,24533,416730
1186527,183,8647,139839,2134198
1186738,26,847,26353,423134
1186774,183,7974,137411,2339419
1186983,27,557,24205,393579
1187020,184,7797,127285,2113840
1187230,27,1183,30424,450506
1187268,182,8090,138092,2326010
1187477,26,714,26605,422389
1187513,184,9101,144379,2324514
1187724,27,721,26789,444745
1187761,183,8371,142740,2369720
1187970,26,559,24422,393324
1188006,184,9410,150430,2340305
1188217,27,906,29231,450007
1188254,183,8542,142741,2367544
1188463,27,979,28903,416467
1188500,184,8590,136602,2201250
1188711,26,579,24385,438890
1188747,184,7847,138078,2306840
1188957,26,597,24553,426904
1188993,184,9188,142341,2292689
1189204,27,1001,29680,453066
1189241,183,8406,143058,2407927
1189451,26,568,24284,420391
1189486,184,8947,144554,2271796
1189697,27,1009,31475,457160
1189734,183,8224,142158,2320066
1189944,26,570,25794,413014
1189980,184,9243,149541,2288792
1190191,27,1083,30280,464178
1190227,184,8482,149756,2411256
1190437,26,678,27111,417355
1190473,184,9250,149853,2260173
1190684,27,794,28821,471749
1190720,184,8158,141307,2385597
1191171,5,50,432,1555
1191187,4,6,50,186
1191312,4,1,10,39
1191327,5,1,8,35
1191496,11,63,601,2520
1191624,10,13,119,558
1191798,4,11,95,328
1191939,5,6,51,194
1191956,4,6,48,172
1192137,8,383,4013,14913
1192161,5,1,9,34
1192240,10,76,778,2713
1192401,14,147,1383,6538
1192484,11,584,6579,24723
1192631,7,290,2978,11614
1192655,3,2,16,66
1192735,8,53,566,1980
1192895,12,133,1160,5503
1192979,9,228,2604,10330
1193124,8,349,3557,13820
1193143,5,2,13,50
1193228,7,50,530,1752
1193388,15,129,1156,4806
1193474,11,208,2053,7534
1193618,7,486,5391,20792
1193640,12,6,50,181
1193720,11,305,2889,10683
1193881,16,59,482,2185
1193966,10,226,2592,10391
1194111,8,344,3782,13832
1194130,10,30,241,932
1194214,8,240,2520,8725
1194374,13,129,1170,5462
1194459,10,341,3486,13905
1194604,9,276,2705,11194
1194626,7,3,24,87
1194707,10,770,8822,35256
1194868,13,85,791,3330
1194953,8,220,2277,8654
1195097,9,488,5536,21267
1195118,7,26,216,759
1195201,10,190,1947,6657
1195362,11,35,296,1089
1195446,9,186,1874,6842
1195591,8,314,3315,13607
1195613,6,5,38,135
1195694,8,695,8287,29071
1195839,7,6,43,158
1195854,15,85,765,3247
1195941,7,621,6689,26883
1195961,10,21,278,1205
1196084,9,256,2638,10722
1196188,7,18,172,587
1196333,3,1,9,27
1196347,14,70,611,2613
1196433,9,235,2170,8708
1196577,9,307,3137,11847
1196599,2,1,7,25
1196681,8,61,580,2007
1196841,12,194,1767,8109
1196927,6,93,1076,3587
1197361,8,10,127,631
1201835,10,9,173,803
1203035,59,3292,37376,316018
1203108,60,569,6643,60350
1203251,56,2615,30702,337615
1203322,61,474,6555,66607
1203462,60,3052,32661,250841
1203535,62,604,7483,84864
1203676,60,3155,34873,320107
1203745,64,577,7698,71516
1203902,78,4757,78081,1244166
1204005,8,10,79,296
1204015,13,594,7617,41081
1204039,38,1574,44506,639485
1204151,79,3118,60450,1343823
1204253,13,196,1760,6086
1204281,43,1943,42897,657211
1204396,79,4163,62744,1175848
1204492,30,858,9402,42859
1204533,38,1614,42970,701752
1204644,80,3806,64688,1242067
1204738,12,65,538,2215
1204759,7,12,114,496
1204773,45,1955,42074,671566
1204889,81,4390,70269,1345390
1204993,4,3,20,74
1205004,9,338,3623,17128
1205023,30,1589,38477,478571
1205138,81,4083,71207,1391215
1205231,16,87,810,2689
1205256,6,3,28,99
1205269,42,2139,43391,602461
1205383,83,4131,66047,1187224
1205478,14,411,3859,17752
1205500,9,265,2683,12177
1205519,38,1798,47427,718694
1205631,75,3189,61648,1412005
1205725,12,59,449,1696
1205746,6,2,13,50
1205761,43,1857,43213,615383
1205877,80,4100,67351,1182478
1205980,4,2,23,72
1205994,6,129,1340,4620
1206011,39,1672,44479,674487
1206124,84,3706,67935,1466641
1206217,1,1,6,24
1206223,9,350,3382,14247
1206241,5,2,14,52
1206256,42,1580,37963,635554
1206370,82,4126,62255,1105698
1206472,8,71,582,2313
1206484,12,452,5059,22906
1206504,40,1633,40439,663471
1206617,82,3357,63644,1357264
1206711,16,518,5044,23093
1206732,7,2,16,65
1206750,41,1745,40887,653078
1206863,78,4186,68557,1145997
1206958,15,12,104,411
1206977,10,260,2539,10505
1207001,37,1658,43105,667901
1207111,79,3469,64733,1527476
1207204,11,39,308,1195
1207222,11,96,982,3416
1207241,43,2116,44512,608654
1207355,81,4409,61360,985689
1207455,28,598,7058,37986
1207490,40,1632,43279,705258
1207604,80,3282,62378,1401595
1207697,27,208,1716,7539
1207734,43,2164,48184,709566
1207850,82,4194,68135,1220190
1207953,23,477,5480,31004
1207984,40,2012,47917,712929
1208097,80,3328,64027,1530377
1208190,12,23,196,799
1208210,10,23,191,694
1208227,44,2233,42213,549869
1208343,80,4274,72938,1399798
1208446,6,19,150,558
1208460,8,392,5980,33075
1208480,37,2069,48832,693126
1208591,79,3874,69109,1325409
1208684,17,512,5751,25487
1208705,7,26,246,882
1208719,45,1868,40471,616339
1208921,311,11528,149796,1979564
1209285,310,12823,203869,3302081
1209647,311,10846,147514,2064392
1209997,26,839,28853,440826
1210033,184,9279,152490,2437432
1210246,26,588,24688,447553
1210283,182,8143,143792,2367834
1210492,27,781,27421,435455
1210529,183,8582,147218,2503134
1210739,27,579,26456,460682
1210776,183,8163,139756,2382931
1210985,27,1052,29539,443896
1211022,183,8466,140323,2241413
1211232,27,581,25588,449885
1211269,183,8788,148518,2451181
1211479,26,773,26566,402350
1211515,184,9053,145846,2464774
1211726,26,1087,30432,481873
1211763,183,8047,146470,2757471
1211972,26,847,28039,441261
1212008,184,7886,133351,2293882
1212219,27,606,27869,475606
1212257,182,6965,128256,2240545
1212466,25,472,18754,312288
1212502,183,6022,94809,1577272
1212713,26,410,18004,318673
1212750,182,5155,86947,1556558
1212959,26,407,17461,291425
1212995,184,5369,88881,1546267
1213191,5,2,19,87
1213206,26,518,16492,220567
1213243,182,4964,90153,1557592
1213452,26,410,17894,303296
1213489,183,5481,88329,1510058
1213699,27,559,20043,339199
1213736,183,4936,87953,1568779
1213945,27,411,18180,301884
1213982,183,5261,86678,1502177
1214193,26,415,18738,324200
1214230,182,5109,87152,1582865
1214439,26,548,20436,312160
1214475,184,5718,92835,1544817
1214686,26,593,19510,324783
1214723,182,4876,85662,1540440
1215173,6,138,1357,4540
1215189,4,4,40,128
1215316,2,1,8,26
1215330,5,3,27,93
1215500,7,12,123,489
1215626,10,7,66,255
1215800,6,8,67,253
1215941,8,15,126,435
1215957,5,11,107,349
1216139,9,221,2206,9010
1216159,6,10,86,313
1216244,8,118,1497,4337
1216406,12,10,94,388
1216487,10,284,2734,10196
1216632,7,156,1517,5947
1216654,8,2,16,87
1216737,7,9,74,280
1216897,11,42,361,1708
1216980,10,440,4792,17509
1217126,7,279,2772,10790
1217149,5,1,8,27
1217229,10,374,4227,15460
1217375,3,5,34,128
1217389,14,67,619,2763
1217475,9,179,1718,6055
1217619,7,356,4050,15096
1217639,6,2,15,60
1217722,8,355,4183,14277
1217884,11,51,436,1788
1217967,9,140,1551,5997
1218112,7,229,2614,9260
1218131,7,17,133,508
1218217,7,5,44,155
1218378,9,15,133,494
1218462,12,118,1232,4727
1218606,7,101,985,3961
1218625,7,19,159,604
1218709,9,580,7280,27557
1218871,11,131,1178,4498
1218954,10,146,1571,6146
1219099,10,97,912,3532
1219118,10,3,24,103
1219203,10,50,510,1739
1219364,10,31,280,1176
1219448,8,163,1713,6567
1219592,8,194,2081,7877
1219617,4,2,13,51
1219696,7,6,52,199
1219841,5,5,47,169
1219855,14,23,196,734
1219940,9,388,3958,15521
1220085,10,413,4869,18475
1220107,8,4,30,114
1220190,7,21,215,693
1220349,14,189,1737,7613
1220435,8,133,1359,5212
1220579,8,349,3909,14520
1220598,10,34,290,1164
1220684,9,314,3524,11691
1220829,5,2,17,54
1220844,10,111,981,4581
1220926,11,723,8312,35325
1226975,8,14,162,818
1227036,56,1814,18304,149902
1227107,62,341,4030,45749
1227252,56,1595,19384,216985
1227320,63,255,3482,37807
1227461,61,2042,25013,213315
1227535,60,359,4137,41595
1227674,60,1818,22045,278033
1227746,64,526,6758,60897
1227838,8,1,9,43
1227902,80,2683,45413,908694
1228006,4,2,15,53
1228019,9,258,2880,13131
1228039,38,1151,29879,472098
1228151,79,2335,41627,947984
1228245,16,222,1828,7366
1228267,5,2,12,48
1228282,42,1321,28060,448037
1228396,83,2786,38909,667349
1228490,4,1,10,39
1228497,25,604,6945,32885
1228532,38,1247,29127,421816
1228645,79,2285,41070,868588
1228739,16,394,4497,23040
1228760,8,120,1125,5024
1228773,45,1346,27979,412667
1228889,81,2652,42519,803491
1229004,10,396,4489,22659
1229024,39,1160,28457,475344
1229138,73,2412,44838,980115
1229232,10,172,1658,6716
1229254,7,42,339,1330
1229268,43,1441,33141,483144
1229383,82,2936,43538,719668
1229483,10,5,43,148
1229497,10,221,1956,8749
1229520,37,1069,32879,487517
1229631,80,2573,44245,880692
1229725,1,1,7,25
1229733,4,60,500,1945
1229744,10,138,1265,5089
1229761,43,1227,24993,363105
1229876,78,2994,47877,778740
1229977,7,17,136,489
1229988,14,221,2523,10373
1230012,38,1355,28484,338364
1230124,79,2412,44148,865255
1230221,9,17,129,493
1230239,9,16,141,514
1230254,43,1303,28761,428059
1230371,78,2940,43587,706256
1230471,7,31,319,1172
1230486,7,16,139,581
1230506,38,1061,27874,397496
1230618,39,1230,25035,642270
1230666,30,862,10702,66333
1230714,10,25,226,933
1230746,45,1315,25979,285029
1230862,81,3008,47785,748989
1230959,3,1,8,29
1230965,24,366,3472,12856
1231000,37,1086,27060,368983
1231111,80,2100,38712,991095
1231206,12,297,2576,12860
1231225,5,17,146,517
1231241,43,1204,26360,407342
1231356,80,2739,47514,1021406
1231452,7,1,7,26
1231471,11,415,5413,28918
1231492,38,1021,26916,418450
1231604,82,2465,43780,914950
1231697,12,15,114,438
1231720,6,19,190,613
1231734,43,1271,26949,389427
1231850,80,2643,35858,560405
1231951,3,2,16,53
1231965,12,465,6045,37173
1231986,38,1052,26459,428007
1232097,82,2273,43123,995996
1232192,14,50,436,1596
1232211,8,51,458,1607
1232229,42,1123,25311,369226
1232343,81,2871,45038,721921
1232443,9,395,4641,21024
1232459,10,283,2691,12885
1232478,39,1121,27569,447339
1232591,80,1996,38890,919915
1232686,12,138,1217,5153
1232705,6,59,578,2004
1232720,44,1390,32226,495417
1232921,310,7317,95421,1181393
1233285,85,3046,46281,722473
1233381,21,34,307,1505
1233411,2,1,11,37
1233417,22,16,145,710
1233441,22,66,658,3922
1233467,128,3194,49705,733509
1233647,311,7875,102152,1303862
1233997,26,632,21314,344506
1234033,184,6049,104403,2021192
1234244,27,424,20177,346137
1234281,182,5316,92551,1553412
1234491,25,425,18788,318392
1234527,184,5979,99133,1623900
1234738,26,421,18958,324115
1234775,182,5205,89523,1564647
1234984,27,462,19018,314466
1235020,184,5991,101646,1672448
1235231,27,424,18917,341723
1235268,182,5077,89119,1596635
1235477,26,425,18644,317864
1235514,183,5902,96166,1648932
1235724,27,421,19386,323017
1235762,182,5053,91044,1690118
1235970,27,546,18843,316905
1236007,183,5802,94185,1619546
1236218,27,423,19523,338088
1236254,183,5153,89880,1651321
1236464,26,413,18800,304298
1236500,184,6139,104946,1658235
1236711,26,812,23040,357241
1236748,182,5264,90455,1596124
1236957,26,425,19859,308361
1236993,184,5860,98428,1624320
1237204,26,430,19794,340321
1237241,183,5034,89323,1634907
1237450,27,425,19294,317189
1237487,183,5826,95367,1613058
1237697,27,782,23606,362649
1237735,182,5021,89134,1628512
1237944,26,525,20072,316495
1237980,184,6002,99356,1601807
1238191,27,458,18690,342771
1238228,182,5051,91382,1642997
1238437,27,425,19668,315160
1238473,184,6134,103674,1713780
1238684,27,440,19776,337915
1238721,183,5225,93392,1646893
1239173,2,1,7,25
1239186,4,4,35,114
1239314,7,6,70,196
1239326,6,5,38,141
1239496,12,54,505,2070
1239622,12,13,131,546
1239798,5,12,113,382
1239814,3,3,23,95
1239953,5,2,17,57
1240138,8,127,1271,5367
1240159,3,1,7,27
1240242,7,84,896,3139
1240405,9,14,118,459
1240631,6,47,449,1568
1240653,2,1,8,27
1240880,2,1,7,26
1240897,10,67,637,2485
1240981,6,34,322,1184
1241124,7,20,202,797
1241144,4,3,23,81
1241186,14,23,339,1910
1241230,6,4,47,134
1241373,5,1,8,28
1241382,14,21,341,1948
1241485,4,1,16,49
1241618,5,86,815,3040
1241638,8,2,14,59
1241722,6,16,134,460
1241887,5,3,30,125
1241964,11,222,2231,8518
1242111,8,107,1069,3905
1242132,7,4,38,133
1242375,12,70,572,2610
1242459,9,107,1154,4506
1242603,10,80,825,2929
1242708,7,262,3626,10106
1242853,5,4,32,109
1242869,12,100,877,3471
1242953,8,126,1340,5103
1243097,9,295,2655,10332
1243115,9,2,15,64
1243202,7,136,1468,4858
1243363,11,30,262,987
1243447,7,109,1118,4026
1243590,10,381,3866,16847
1243613,6,5,44,142
1243697,5,8,97,273
1243840,4,2,14,50
1243855,16,97,858,3799
1243941,7,323,3391,12479
1244083,7,49,470,1700
1244189,7,206,1947,7033
1244317,12,43,669,3419
1244347,13,133,1191,5339
1244433,9,185,1904,7932
1244578,6,176,1885,7091
1244597,9,14,122,439
1244682,9,18,181,661
1244844,10,18,152,576
1244927,8,270,2984,11352
1250969,14,5,149,972
1251036,60,2802,33080,307065
1251107,62,367,4544,53391
1251248,61,1840,24193,331637
1251320,63,381,5067,53196
1251462,60,2117,22410,182635
1251536,59,385,4780,55928
1251677,57,2164,26812,324638
1251750,58,251,3471,35342
1251903,82,2618,41964,815213
1252010,19,394,4375,29446
1252036,41,1396,33572,468409
1252151,80,2189,41259,907007
1252250,6,1,8,47
1252265,8,50,448,1836
1252282,41,1334,26479,340466
1252397,76,2683,39408,461669
1252510,9,267,2702,12327
1252529,41,1087,28526,435161
1252644,80,2569,46281,1050676
1252743,9,147,1317,4620
1252760,3,1,10,31
1252775,42,1261,27427,429062
1252889,80,2812,47559,764405
1252985,14,51,478,1978
1253005,12,93,772,3277
1253027,37,1346,24037,315442
1253137,81,2279,42973,922336
1253229,14,200,2141,7165
1253250,10,214,2384,10546
1253269,42,1287,29169,460597
1253383,75,2723,42236,720620
1253488,3,14,89,356
1253497,11,441,6509,42146
1253518,39,1187,28785,417522
1253631,80,2613,45970,875834
1253726,13,135,1183,4365
1253745,7,49,397,1548
1253759,45,1283,25709,344766
1253883,73,2277,34216,407146
1253978,9,27,242,974
1253990,11,416,5328,23404
1254013,38,1085,29205,451483
1254124,79,2463,44271,844221
1254224,9,13,144,594
1254240,7,7,49,185
1254254,43,942,19096,265209
1254368,77,2611,30804,294787
1254483,11,318,3267,15155
1254506,38,1070,29887,464222
1254617,80,2673,48793,967310
1254709,12,6,51,206
1254768,23,880,16645,202953
1254862,83,2982,48375,828539
1254960,12,2,15,61
1254976,14,470,7370,52765
1254999,38,1131,30340,487975
1255112,78,1985,28383,432080
1255210,7,33,268,923
1255240,44,1260,26787,408419
1255357,79,2500,39673,670550
1255452,11,7,57,201
1255467,14,255,2663,9938
1255492,38,1015,28813,463175
1255605,79,2129,40090,949428
1255702,9,94,786,2791
1255718,12,306,3186,14866
1255733,45,1617,33437,464199
1255850,79,2257,37676,738900
1255945,15,191,1668,6188
1255964,13,370,3944,18672
1255986,38,1168,28982,450767
1256097,81,1903,39648,930737
1256191,13,176,1844,8950
1256209,8,57,658,2092
1256229,42,1273,28666,448072
1256343,79,2850,38867,640490
1256444,5,3,25,93
1256458,11,307,3164,14996
1256481,36,1051,25723,337500
1256591,78,1995,33125,674201
1256690,6,1,8,47
1256720,45,1230,24421,322201
1256921,311,7301,94105,1263520
1257285,88,3026,45441,725816
1257382,10,22,183,989
1257411,5,2,16,55
1257441,3,1,8,32
1257449,11,5,43,187
1257467,127,3456,48729,678506
1257648,310,9086,112628,1442300
1257997,26,707,21834,333204
1258033,184,5770,98430,1700136
1258244,27,422,19652,338122
1258281,183,5332,101869,1912507
1258491,26,423,18400,308376
1258527,183,5694,92112,1577180
1258738,26,422,19032,317610
1258774,183,5553,97522,1622406
1258984,26,376,16300,284954
1259020,183,5907,91016,1602501
1259231,26,708,20933,340857
1259268,183,5234,94919,1686170
1259477,26,763,22856,345632
1259514,183,5743,95003,1592845
1259724,26,560,21154,346230
1259761,183,5396,92915,1610538
1259971,25,419,17819,295424
1260006,184,5971,98098,1593528
1260217,27,426,19155,333929
1260255,182,5532,97353,1646999
1260464,26,423,18080,296568
1260500,184,6191,103611,1711326
1260711,26,423,18830,314276
1260749,182,5486,97423,1673031
1260957,26,423,19473,319274
1260993,184,6371,106485,1710962
1261204,27,433,19862,343886
1261241,183,5856,104855,1712858
1261451,25,423,18476,298381
1261487,183,5995,95140,1624011
1261697,27,757,22162,336064
1261734,182,5231,89830,1633262
1261944,26,399,16905,275465
1261980,184,6180,103143,1665811
1262191,26,683,20350,335993
1262227,183,5362,96922,1673432
1262437,27,423,19440,316727
1262474,304,6215,80590,1302352
1262785,6,6,56,192
1262794,419,4824,47116,422241
1263233,29,457,4307,29250
1263270,1663,11207,108905,941537
1264936,828,8121,79707,683849
1265770,17,110,954,4441
1265790,561,10395,99219,693700
1266355,200,3865,35067,190431
1266557,3,1,7,27
1266574,10,6,65,353
1266589,79,983,9401,51323
1266682,40,67,658,3180
1266724,69,988,8992,51467
1266799,5,2,17,55
1266815,4,1,10,31
1266827,8,2,21,121
1266839,7,1,13,67
1266851,206,3746,34798,211218
1267064,108,1465,13465,86139
1267174,3,1,8,26
1267183,225,3149,29307,177645
1267423,11,3,27,88
1267445,16,6,72,315
1267464,94,1496,13480,68197
1267565,49,363,3111,15030
1267624,19,157,1348,5729
1267645,38,302,2661,11595
1267685,31,13,164,939
1267728,8,15,153,670
1267768,279,7586,71902,480397
1268053,260,6309,59969,361214
1268332,62,363,3446,18352
1268409,41,122,1029,4663
1268459,109,3527,33785,200787
1268575,29,25,326,3515
1268608,69,1206,11641,67252
1268686,9,2,21,148
1268697,17,354,3143,15136
1268721,1220,52952,506789,3457901
1269950,57,1429,13525,72074
1270010,39,1096,10016,43836
1270052,98,2182,19120,92689
1270164,18,251,2136,9437
1270185,677,42995,420572,3015542
1270868,93,1315,12163,60200
1270964,38,1276,11644,61126
1271006,48,2569,23750,137536
1271057,22,247,2147,9289
1271084,71,1312,11843,59163
1271158,50,1417,13209,72849
